Supply motorman injured by load falling from a forklift.	psif
Two confined space mildities during construction of a sewer line.	psif
Fatal incident summary resport: falling tree limb strikes logger.	psif
Fatal incident summary report: scaffold collapse involving a painter.	psif
Fatal incident summary report: scaffold collapse involving a window washer.	psif
Fatal incident summary report: shock of an electrician.	psif
Fatal incident summary report: shock of a painter.	psif
Overturning of a forklift.	psif
Explosion of a chlorine vessel.	psif
Electrocution resulting from crane cable contact with power line.	psif
Decapitation of a construction foreman.	psif
Fall from a scaffold involving a construction foreman.	psif
"[""Equipment accident at Milne Point's Innovation1 drill rig.""]"	psif
the tractor rolled over on him	psif
was in a stairway area on the 13th floor of the 17-story Vesta Apartment Development when he fell to the 9th floor	psif
Victim was found injured under the bucket of a loader where he got trapped within the lunder equipment.	psif
Victim was trying to manipulate a 7200 pound i-beam when the beam rolled back and hited him.	psif
Victim suffered extensive hiting-traumatic injuries when a portion of the wall collapsed and trapped him under debris.	psif
doing landscaping and street sweeping work when Casdorph fell around 50 feet off the overpass	psif
Victim was standing outside a US Postal Service truck when a car slammed into a postal truck and hit the victim.	psif
It’s unclear how and why he got out on his own, but he injuredd at the crash site from his injuries, officials said.	psif
Victim fell eight stories to the ground while window cleaning	psif
The man was working when he got caught in a piece of machinery.	psif
Victim injuredd involving a large tilling machine when his clothing became entangled in an auger.	psif
Victim was working in a construction zone when a car driving by hit him, injury the victim instantly.	psif
Victim was involved in an all-terrain vehicle (ATV) crash.	psif
Victim was hit by a vehicle while standing behind his truck.	psif
Mr. Elmazi was operating a “roller” machine on a dirt embankment when the machine toppled, trapping him underneath	psif
falling into an asphalt machine	psif
workplace accident involving a table saw	psif
Victim was hit by a backhoe bucket while spotting for the operator who was digging a hole.	psif
several doors fell on him as he was unloading them from a container at Benson Guam Enterprise.	psif
One contract worker was injured while trying restore power in southwestern Iowa	psif
Victim was trapped in equipment.	psif
was in the trench attempting to put pipe connections together when it collapsed.	psif
Victim injuredd on a rescue mission for a missing boat underwater.	psif
Victim injuredd on a rescue mission for a missing boat underwater.	psif
Victim injuredd on a rescue mission for a missing boat underwater.	psif
Victim injuredd on a rescue mission for a missing boat underwater.	psif
Victim injuredd on a rescue mission for a missing boat underwater.	psif
Victim got trapped in a grain bin in the family farm.	psif
police officer mildly shot himself	psif
Victim injuredd of multiple blunt force traumatic injuries from the accident at the airport facility.	psif
Victim had an ccident Monday morning and injuredd of asphyxiation.	psif
Kunze approached the suspect who was armed with a .40-caliber handgun, and when the deputy tried to apprehend the suspect, a struggle ensued.	psif
Victim was thought to have fallen off at the back of a garbage truck onto the roadway and injuredd from the injuries he received.	psif
Victim got into a logging accident, was injured while working then injuredd.	psif
lost control of his 2006 Ford Crown Victoria patrol vehicle and overcorrected into oncoming traffic, where he hit another vehicle.	psif
employee fell from the bridge	psif
When conditions deteriorated and the fire went up to five alarms, firefighters were forced to escape the blaze using ladders, but victim succumbed to his injuries.	psif
Victim lost control of the truck and crashed.	psif
part of a barn collapsed during demolition	psif
Victim fell from the roof while conducting an inspection of the roofing and window installation	psif
Markie Hartzell was working when a strong gust of wind knocked him off of a wall on the construction site of a Missouri Department of Transportation highway shed.	psif
patrol car was washed off the road.	psif
Troopers said the driver of the 18-wheeler ran off the road, collided with a barrier cable and flipped over	psif
Contractor injuredd after being trapped between two metal plates on railroad tracks	psif
hit by a fallen tree	psif
Brigantine marine construction accident.	psif
"[""was unloading cargo from the ship's hold at the Port of Paulsboro when the planks dropped from a forklift and hit him""]"	psif
Victim was hit by a payloader who was closing the doors on the back of their truck when it came speeding in reverse and hit him.	psif
Victim injuredd after falling while working as a window washer.	psif
Almonte had been clearing the foundation below the brick wall when it toppled	psif
Victim was found injured on his desk.	psif
Victim succumbed to 9/11-related cancer.	psif
Farnum was operating a forklift when he leaned out of the vehicle and his head got wedged between the vehicle and a metal shelf.	psif
Rack became unstable and fell from the fork lift, striking the victim under the head and pinning him underneath.	psif
Brendan P. Demasters injuredd from a broken cervical vertebra due to blunt force trauma, the result of an explosion 3,800 feet underground at Empire State Mines where he was working.	psif
Victim injuredd from explosion in train yard parking lot.	psif
Victim succumbed to 9/11-related cancer.	psif
two employees who were closing up have been shot and injured.	psif
two employees who were closing up have been shot and injured.	psif
shockd while removing a tree after hitting a live power line	psif
Victim was hit and injured in a hit-and-run accident as she was working along US 33.	psif
gunman allegedly injured three people and wounded two others at a bank	psif
Victim has a logging site accident while working on a piece of equipment.	psif
commercial truck was eastbound in the slow lane when it drifted off the roadway, hit a rock embankment and caught fire	psif
Victim had an industrial accident at the warehouse and was discovered lying under a 1800-pound stack of plywood.	psif
A tree fell on the victim who injuredd from blunt force head and neck trauma.	psif
working in the loading dock at Bay Valley Foods in North East when he was hit by a truck backing up.	psif
driver of a tractor trailer, crashed	psif
Victim fell after an electric shock at a building site while doing demolition work	psif
Victim was driving a lift when it was hit by an 18-wheeler.	psif
Victim was hit and injured by a train while welding on CSX track.	psif
Industrial forklift accident	psif
Victim was working on the lighting in an elevated position inside the building and got shockd.	psif
he lost control of the Freightliner he was driving	psif
tree fell on a logging employee	psif
workplace accident at the Earl Rudder Freeway	psif
shot in the head by one of the three suspects attempting to rob customers	psif
Victim was injured after being hit between a car and a trash truck.	psif
"[""Victim's truck slammed into the back of another truck in which both trucks erupted in flames.""]"	psif
Victim was hit by a vehicle at the loading dock area and injuredd as a result of the accident.	psif
A city employee injuredd Saturday after falling head first into a pipe.	psif
The bus fell on the victim and another man when a jack gave out at the tire center.	psif
Firefighter injuredd of cancer listed as a line-of-duty mildity.	psif
shot by stray bullet	psif
coming down a ladder, missed a rung and fell	psif
The trucker was walking back to his semi for tools when another passing truck hit and injured him,	psif
truck driver injured in a crash with a train	psif
Employee fell 17 feet to the concrete ground while framing a residence.	psif
Employee fell approximately 17 feet from metal roof to concrete inside floor of building through a fiberglass type skylight.	psif
Employee fell from roof while replacing siding.	psif
A worker was driving a road roller on Arkansas 27 when the vehicle fell into a ditch, overturned and injured him.	psif
A 42 year old male fell from a 10/12 pitched roof while performing residential framing construction without fall protection.	psif
Plumber was servicing a water heater and fell from a ladder, resulting in a mildity.	psif
A worker was shockd while installing a streetlight at an intersection.	psif
Gunshot / Fatality	psif
EE was crossing the street to begin shift at the job site when he was hit by a car.	psif
Barona Casino Expansion Project: A worker fell approximately 25 feet and was mildly injured.	psif
Employee fell 25 ft from roof while pressure washing.	psif
A trench caved in, burying an employee.	psif
"[""Two employees were hit and injured by another driver who crashed into the workers' pickup truck that was stopped on the roadside to either place or remove traffic cones""]"	psif
"[""Two employees were hit and injured by another driver who crashed into the workers' pickup truck that was stopped on the roadside to either place or remove traffic cones""]"	psif
Employee was working indoors when he complained of a headache, then en-route to hospital in ambulance his heart stopped.	psif
Deceased had been painting and was found under a ladder, was transported and passed away at the hospital.	psif
Fell two stories through a skylight, mild.	psif
Two employees injured when drilling truck caught fire after contacting overhead electrical line.	psif
Two employees injured when drilling truck caught fire after contacting overhead electrical line.	psif
A worker was hit and injured by a falling steel beam that fell about 18 feet.	psif
Employee fell 55 feet to his injured while engaged in rock fall mitigation activities.	psif
"[""A 1000lb metal awning suspended on crane straps from a forklift swung and smashed an employee's head into the wall.""]"	psif
An employee was engaged in construction/roofing and was blown off a roof and landed on his head.	psif
Employee was working inside of an 8 foot trench when the trench caved in and buried the employee, which resulted in his injured.	psif
Employee was hit by a beam.	psif
An employee apparently leaned between two 2x4 studs in a framed wall and fell through the stairway opening to the concrete basement below.	psif
Three employees were in a transport boat that capsized, and one injureded.	psif
Employee was cleaning gutters on residential homes when he fell 40-feet to ground level	psif
A wall collapsed and injured an employee.	psif
The employee entered a manhole that apparently had an oxygen deficient atmosphere.	psif
Employee was working from an A-Frame ladder replacing screens and fell when he lost his step.	psif
A pipe layer was mildly injured when an inflated bag being used for pressure testing a pipe exploded.	psif
"[""A temporary employee was shockd while installing a light fixture in the men's bathroom on the first floor of a building under construction.""]"	psif
Details very vague but possible fall from tree or truck resulting in employee admitted and expiring in local hospital.	psif
An employee, age 40 was found unresponsive inside a locked port o let approximately 20-25 minutes after returning from lunch.	psif
An employee fell about 13 feet to the ground from wood trusses.	psif
An employee fell from a scaffold 20 feet to the ground.	psif
Employee was hit by a train while performing work on train tracks at the MARTA Medical Center.	psif
During the renovation of a golf course shed into a blueberry packing shed, while installing flashing on roof, the employee fell though a skylight 16 feet - 20 feet to concrete surface below.	psif
Employee painting a pipe on an aluminum ladder was shockd.	psif
Worker fell 14-feet from top of equipment.	psif
Employee came into contact with overhead power line resulting in shock.	psif
Roofer fell off of a residential roof he was repairing and injuredd from his injuries.	psif
Employee fell from 2nd section of scaffold on 03/01/18, but past away on 03/27/18 at the hospital from brain trauma.	psif
On March 16, 2018, an employee fell thirty-seven (37) feet nine (9) inches from a hosting area on a new residential building.	psif
An employee performing masonry work fell from a scaffold or a deck into an elevator shaft.	psif
Victim fell from scaffold to sidewalk below striking head resulting in mildity.	psif
An employee fell approximately 13 feet while installing wood trusses.	psif
Employee was found on the floor inside the Turbine Unit.	psif
Employee riding a motorcycle collided with a front loader, employee on the motorcycle was following the front loader to a jobsite when the employee on the motorcycle tried to pass the front loader and collided with the front forks of the loader.	psif
An employee operating a utility vehicle crossed the grass median, entering onto the I-10 service road, and was hit by a westbound vehicle on the drivers side of the UTV.	psif
An employee was hit by a boat elevated above his head while performing grinding and painting under the bottom of the boat.	psif
An employee was in the process of removing roof panels when he fell approximately forty-six (46) feet to a concrete floor below.	psif
A carpenter installing a wood prefabricated wall panel fell from the 4th floor where he was working approximately 32 feet to the ground below sustaining mild injuries.	psif
An employee was in an excavation approximately 15 feet deep assisting in repairing a storm drain when the excavation collapsed resulting in his injured.	psif
A worker was shockd when a 30 foot pump jack scaffold leg, that he and another worker were carrying, contacted a power line.	psif
Dump truck on site backed into the employee.	psif
On 4/17/2018 at approximately 3:06 p.m. an employee unloading a skylight window from the back of a pick-up truck was found lying face down injured with a window on top of him.	psif
The employee was engaged in fire watch duties when a piece that was being cut fell, striking the employee in the chest.	psif
Fall from a 2-story residential roof.	psif
Employee working on a cellphone tower fell about 300 feet from the ground level.	psif
A dump truck loaded with asphalt made contact with an overhead power line, which caused the truck to be electrically charged.	psif
Gate of the dump truck smacked the employee or bulldozer ran over him.	psif
Employee collapsed on roof and fell to the ground below.	psif
A worker fell approximately twenty stories on a construction project.	psif
An employee fell six stories from a tower scaffold while installing brick veneer on the front of an existing building.	psif
The victim was on the forks of a forklift in an elevated position, when the forklift toppled over and fell.	psif
An employee was found lying on the ground.	psif
An employee was working on a scaffold and was hit by a large board causing him to fall off the scaffold.	psif
An employee fell while working from a roof/ladder.	psif
Employee fell approximately 21.5 feet from a catwalk.	psif
Employee fell approximately 20 feet while engaged in removing roof sheathing.	psif
While utility poles were being loaded onto his truck, employee was hit between the pole and the truck tire.	psif
A worker had just pulled onto the shoulder of the road and exited his vehicle to do maintenance work on a bridge when he was hit by a driver who lost control of his car.	psif
A bundle of galvanized C-Joists collapsed and hited an employee.	psif
The employee fell from an 8 foot A-Frame ladder and hit the concrete floor.	psif
An employee was transitioning from a ladder to a roof and fell.	psif
An employee collapsed and fell while walking inside of a university parking lot.	psif
The worker fell from a scaffold and injuredd.	psif
Residential construction employee was climbing a ladder and fell to the ground and injuredd.	psif
An employee standing near the scrap pile was hit in the abdomen by a piece of steel when the excavator pulled it from the pile.	psif
Victim employed by ONG Corp injuredd after being hit by the ONG work vehicle (van) when a coworker lost control of the vehicle on the sidewalk in front of the ONG shop entrance.	psif
Fall from construction trash chute.	psif
Employee collapsed at work site.	psif
Employee fell approximately 10 feet through hole in floor.	psif
Fall from 1 story building	psif
One employee was shockd and two were hospitalized when a forklift came within 2 feet of energized, overhead power lines while using the forklift to lower a sewer liner into a manhole.	psif
Owner of the company was working on a bridge when he fell 9 feet.	psif
Employee was found unresponsive near equipment.	psif
Employee collapsed and became unresponsive.	psif
Employee fell approximately 25 feet to the asphalt below.	psif
Employee was in a scissors lift and was hit between the lift and the concrete ceiling.	psif
Employees were taking measurements on a roof 3 stories high and fell.	psif
Employee was working on a roof and fell approximately 25 to 30 feet through a skylight.	psif
Employee was working in an excavation getting ready to install water and sewer, when the wall sloughed, trapping him.	psif
Employee fell off the roof while in the process of staging roofing materials.	psif
This is the mildity of a previously reported catastrophe where the 2nd employee injuredd on July 16, 2018 as a result of his injuries he received from the June 26, 2018 explosion at a site under construction in Gatesville, TX.	psif
Employee fell from an extension ladder while riveting metal sheets to an outside wall.	psif
Employee was stocking materials on a 2nd story roof using an extension ladder and fell from ladder to a concrete driveway below suffering mild injuries.	psif
The employee fell through the ceiling joists from the attic about 22 feet in a vacant residential home under new construction.	psif
Employee was installing insulation on a roof approximately 10-12 feet high, when he fell through the roof to the concrete below striking his head.	psif
Employee was caught-in a rotating earth drilling machine and suffered mild injuries to his upper body.	psif
An employee got hited by a metal cabinet while the cabinet was being move from welding room to adjacent room at International Paper facility.	psif
Employee was walking and fell injured.	psif
No Jurisdiction -- Over the road accident.	psif
Employee committed suicide by hanging.	psif
The Baker type scaffold the worker was using fell over resulting in a fall from over 10 feet high.	psif
Employee fell from ladder while taping a residential kitchen ceiling.	psif
An employee fell from the roof of an airplane hanger storage while applying sheet metal roofing.	psif
An employee working on an elevator was shockd.	psif
"[""Collin County Medical Examiner's Office reported that an employee was hited by a Bobcat S590 skid steer loader.""]"	psif
Employee flipped an all terrain vehicle striking his head.	psif
Worker was shockd while attempting to repair an electrical line.	psif
Employee arrived at the jobsite with a delivery of plastic conduit and collapsed.	psif
"A 48"" concrete storm water pipe fell on an employee."	psif
Investigators said high winds caused a wall to collapse at a construction site, and a cinder block fell and hit a worker on the head.	psif
"[""An employee was found injured in his personal car during his lunch break by a neighboring establishment's employee.""]"	psif
One employee fell approximately 35 feet after breaking through a skylight on the flat roof.	psif
Employee fell 35 feet from a beam.	psif
Ocampo-Santos was driving a tractor onto a trailer bed when the tractor tipped over and hit him to the ground, injury him.	psif
Eskra was performing tree work on a property when a branch fell on him, injuring him mildly.	psif
Officer Casillas was shot and injured attempting to arrest a subject after pursuing a vehicle for reckless driving.	psif
Swayne was mildly attacked by his coworker with a metal pipe while working at a construction site.	psif
St. Amant was helping a tractor trailer driver back his rig into place at a loading dock when he himself was hit between the truck and dock, hiting and injury him.	psif
Officer Miller was involved in a head-on collision with a pickup truck and passed away due to injuries sustained in the crash.	psif
Burns drove a front-end loader off of a pier and injureded in the water below.	psif
Field Training Officer Stanton was injured when his marked cruiser was hit by a truck.	psif
Mendez was injured while repairing a forklift.	psif
Mejia-Ortiz was working near a roadway when a dump truck hit and then drove over him.The worker was pronounced injured at the scene.	psif
Bates was mowing grass on a tractor when he fell off the tractor and was run over by it.	psif
Hills was caught in a cave-in at a construction site and coughd as a result.	psif
Balint was operating his semi railer on an interstate when the load of his truck shifted, causing the vehicle to roll over a concrete barrier and ejecting him from his vehicle.	psif
Hogue was hited to injured after getting caught in a machine at Fort Wayne Plastics.	psif
Childers was pronounced injured at a hospital after a suspected shock.	psif
Officer Beaudion was injured in a single-car incident in his patrol vehicle.	psif
Beasley was injured when a vehicle being transported by a forklift slipped off the forklift and hit him.	psif
Tripp was helping a stranded motorist on the side of a highway when he was hit and injured by another vehicle.	psif
Langston was hit by a stray bullet while pouring concrete at a job site.	psif
Soles was working on the roof of a building when he fell through it and landed on a forklift two stories below, suffering mild injuries.	psif
Deputy Sheriff Locklear was attempting to catch up to other officers in pursuit of a subject when his vehicle left the roadway and he hit a tree, dying at the scene.	psif
Stephens had just clocked out from his 12-hour shift and was leaving the paper mill when his vehicle hit the back of a logging truck, causing him to leave the roadway and crash into a tree.	psif
Worker was hited when a pallet fell on him.	psif
Baker had been riding on the outside rear end of a garbage truck when the vehicle slid into a tree, injury him on impact.	psif
Luna, a check cashing worker, was shot and injured by two men in an attempted robbery of her place of work.	psif
Hansen was working underneath a trailer to put it together when the trailer fell off its foundation and fell on him, hiting and injury him.	psif
Davie was renovating a window at a 6th-floor construction site with both of his parents when he fell out of a window.	psif
Employee fell from false car in elevator shaft when attempting to go up to 9th floor	psif
Wells was found trapped in a piece of farming equipment on his farm and pronounced injured upon arrival of emergency services.	psif
Lieutenant Francis passed away as the result of cancer he developed following his assignment to assist with rescue and recovery efforts at the World Trade Center after the events on September 11, 2001.	psif
Trooper Anson injuredd as a result of cancer that he developed following his assignment to rescue and recovery at the World Trade Center on September 11, 2001.	psif
Poling had climbed into the back of a salt dispersal truck and slipped into a salt auger.	psif
Byrd was driving his truck down a highway during a rain storm when his truck hit a slick spot and plunged off the bridge, injury him.	psif
Allen was delivering a load to a store when his truck rolled back, pinning him between the truck and the loading dock and hiting him.	psif
Taylor was on the side of a highway helping the driver of a disabled semi when he was hit and injured by another semi.	psif
Rivas passed away after being hited between two pieces of machinery being loaded onto a trailer.	psif
Hockensmith was found hit underneath the construction equipment he had been operating by himself.	psif
Lieutenant LeTourneau succumbed to injuries sustained from a structural collapse in a row house fire.	psif
Hiester was walking across the trucking minor parking lot when he was hit by a tractor trailer.	psif
"[""A metal conduit inside a highway tunnel fell off the ceiling and crashed through a semi trailer's windshield, injury the driver.""]"	psif
Funk was climbing into a trailer loaded with heavy log and lumber-handling equipment when he fell, bringing a piece of machinery down on top of his head.	psif
Robison was one of the three workers injured by blunt force trauma in a crane accident.	psif
Burchfield was dumping loads of material at a construction site, exited his vehicle, and was hit by another dump truck driven by another employee.	psif
An explosion at a fluorescent bulb recycling facility injured one man and severely injured another.	psif
Mills was driving his truck on the interstate when it left the roadway and fell several feet to land on a roadway running beneath the overpass.	psif
Coworker found employee unresponsive on the floor of worksite, investigations ongoing.	psif
An unnamed man was working at an auto repair shop underneath a truck when the truck fell off of the jack and hited him.	psif
Officer Sherrard was responding to a domestic disturbance at an apartment complex when he was shot and injured.	psif
MacKay was trying to free a heavy chute from its place when it hit him in the head.	psif
Proffitt was injured by a bus backing out of a service bay.	psif
Maldonado was hit between a waste loader and a tractor trailer when the waste loader backed into the tractor trailer, causing severe injuries to his upper body and injury him.	psif
Mendez entered the inflow stream of a hay press to prepare it for cleaning when it was turned on due to a failure to follow lock-out-tag-out procedures, and he was hited.	psif
Battalion Chief Dishon was working at his part-time job at Moses Lake Industries when he was exposed to chemicals and transported to a local hospital, where he remained critically injured until his injured two weeks later.	psif
Whitlock passed away while performing electrical maintenance on a highwall miner.	psif
The injuredd employee was in the process of unloading office trash from a pickup truck at the waste transfer site when he was found collapsed on the ground and unresponsive by an equipment operator.	psif
Security guard was operating a Bobcat vehicle when it flipped over and hited him.	psif
Employee was working in an encasement on a bridge project and a car went through the road closure of the road and hit an employee.	psif
Employee collapsed at work site.	psif
Security officer was shot and injured after throwing patron out of night club when patron returned with a gun.	psif
Employee at a construction site in Montgomery, Alabama was taken to Jackson Hospital and injuredd of heat exhaustion or possible heart attack.	psif
Employees were installing a metal roofing system on a residential home when an employee fell approximately 12 to 14 feet to the ground landing on his neck resulting in his injured.	psif
Employee was hit-by the oil storage tanker cover/lid from explosion.	psif
Worker stepped onto a plank that was cantilever and fell.	psif
Captain Treat fell ill while responding to an emergency call, becoming unresponsive, and then passing away.	psif
Employee was hit by the train	psif
Matthew Ellsworth, 34, injuredd after he was hit in the head by a steel beam while working at S & H Steel Company in Gilbert, Arizona.	psif
Employee felt dizzy, took a break and a Xanax pill, then experienced tightness in chest, shaking, jaw clenched, unresponsive; 911 called, pronounced injured at hospital.	psif
Employees were working on the road and run over by a 10 wheeler truck.	psif
The employee suffered a mild fall while replacing tiles on the roof.	psif
Truck driver (co-worker) assaulted the employee with pipe (possibly a piece of scaffold.)	psif
Officer Chellew was injured in a motorcycle crash while pursuing another motorcyclist.	psif
Deputy Sheriff Foley was accidentally hit and injured by a prison transport bus when the bus was exiting the Santa Rita Jail.	psif
Employee was on a ladder when he fell resulting in mild injuries.	psif
Employee was found unresponsive on floor inside computer lab office.	psif
The employee stopped to help a person in need of help on the side of the road, and his coworker ran him over.	psif
Security guard was shot while attempting to mediate a dispute between two motel customers.	psif
Employee was found injured on bathroom floor by another employee.	psif
Security guard shot to injured while attempting to stop car robbery	psif
Scissor lift tipped over, employee fell, employee wedged between lift and wall, mild.	psif
Fell off ladder, broke left and right arm, dislocated shoulder, employee was released from hospital and at home when he injuredd.	psif
ELECTROCUTION FROM LIGHT WITH EXTENSION CORD UNDER HOUSE	psif
Security officer shot during confrontation with patron outside bar	psif
EMPLOYEE WAS REFINISHING TUB WITHOUT A RESPIRATOR	psif
Suffered a heart attack on the job.	psif
Employee fell from scaffolding 10 feet high.	psif
A group of men tried to rob a marijuana dispensary and shot 4 people inside, leaving 3 injured and the security guard, Maama, injured.	psif
"[""While returning from assisting on the railroad fire in Sierra National Forest, Battalion Chief Helming was injured when a Ford F-350 truck traveling in the opposite direction suffered a tire failure, crossed the middle of the road, and hit Chief Helming's vehicle head-on.""]"	psif
Security officer shot to injured at nightclub	psif
Missing person from 2 days earlier, found hanging on jobsite with ratchet tie down.	psif
PD speculates injuredd may have been filling hydraulic fluid on rear of truck when the truck ran over him.	psif
Installing ceiling fan at private residence from ladder and fell.	psif
While working on the Nuns fire in Oakville, Paiz went to resupply a water tanker when the vehicle left the roadway on a curve, crashed through a guardrail, and plummeted down a ravine.	psif
A man was acting strangely outside Golden West Casino, and when Iloilo, one of a group of security guards, asked for identification, the man fired on the group, injury Iloilo and injuring two others.	psif
Employee removing guardrails from a second story balcony under construction fell approximately 19 feet to the lower level.	psif
Employee suffered shock while installing an HVAC system, fell off ladder and injured skull passing away the next day.	psif
Employee was working on ski lift maintenance when the lift hited his chest and he injuredd.	psif
Struck by vehicle when setting up traffic patterns for paving operation.	psif
Employee was shot by two assailants while at work, and passed away due to his injuries the next day in hospital.	psif
Sgt Robinson was rushing to assist nurses dealing with a disorderly patient at Christiana Care Health System Department of Public Safety at Wilmington Hospital when he suffered a mild heart attack.	psif
Deputy First Class Lewis was injured in a motorcycle crash while participating in the search for the murderer of Lieutenant Debra Clayton.	psif
Worker was installing a ride for a local fair, holding a beam to assist a forklift operator, when the boom of said forklift touched nearby power lines, electrocuting and injury the worker.	psif
Fall from height.	psif
An employee in a highway construction zone was hit by an unrelated commercial vehicle in a lane of traffic.	psif
An employee fell 10-12 feet while standing on top of a roof being constructed.	psif
"[""Special Agent O'Donald suffered a mild heart attack immediately after completing the FBI's mandatory fitness test at the Miami Field Office.""]"	psif
On March 8, 2017, at about 9:30 AM, an employee was critically injured during an altercation when he was hit by another employee.	psif
Bouncer was run over by a bar patron after a bill dispute, was placed in medically induced coma and passed away from his injuries three weeks later.	psif
Foreman was assisting by ground a four man crew who were replacing two wooden poles and upgrade transmitters when he was shockd.	psif
Two teenagers broke into the car dealership which employee was watching over and beat, stabbed, and shot him.	psif
On May 11, 2017, at around 12:05 PM, two employees moving doors inside a wooden crate that was raised by a terrain forklift fell more than 20 ft to the ground below when the forklift tilted to the front and the materials fell on top of them, injury one employee and seriously injuring another.	psif
The employee fell from the fixed ladder and succumbed to his injuries at the hospital.	psif
An employee was hit-by lightning while tying rebar on a column.	psif
Unidentified security guard injureds after possible heart attack while struggling with patron of bar-restaurant.	psif
A man robbed the resort at which Carter was a security guard and injured both Carter and the manager of the resort, being arrested with a small amount of cash at the airport later that day.	psif
The foreman fell when he stepped on a loose truss.	psif
On August 25, 2017 at about 3:45PM an employee was mildly injured when an unsupported concrete block wall fell over and hited employee.	psif
Employee slipped and fell after installing a 2X8 wood to secure by bracing a gable against the concrete wall and while walking on the truss fell approximately 9 feet 4 inches onto a concrete floor.	psif
Atkinson injuredd while on-duty at the station of a nature and cause yet to be determined.	psif
Worker coughd to injured after the trench in which he was working caved in.	psif
Employee was buried to his navel when trench caved in.	psif
Employee fell approximately 28 feet to a concrete floor and was mildly injured.	psif
A car hit four employees, injury one of the employees when it entered a controlled work zone that was in the process of being dismantled on Interstate 20 westbound at exit 24 in Villa Rica, Georgia.	psif
Two employees were working from a JLG 800A Boom Lift when it fell over ejecting the employees from the bucket.	psif
On 05/16/17, an employee fell to his injured while working 4 stories on a scaffold at an apartment complex.	psif
Employee aspirated and injureded on lung fluids.	psif
An employee was found injuredd on the roof of a house he had been installing a tarp on.	psif
Employee found injuredd in port-a-john.	psif
While working on the roof installing standing seam metal roofing panels, the employee fell through the roof to the lower level inside the building.	psif
Employee hited by road compactor.	psif
While working on a canopy for Racetrac, the employee came in contact with live electrical and was shockd.	psif
Security guard injuredd in traffic collision on duty	psif
Employee was on top of roof removing shingles when suddenly fell.	psif
While in a sewer manhole, employee was hit by a vehicle.	psif
Employee some how fell from the patio door on the second level of the house.	psif
McCauley suffered a significant medical event while on duty, and succumbed to his injuries the next morning.	psif
A road construction employee was flagging traffic and was hit by a vehicle failing to stop.	psif
Employee and scaffold fell ~25 feet to the concrete surface below from elevated forks on a rough terrain fork truck.	psif
Employee fell from the top of a large metal container and injuredd.	psif
Suffered a heart attack while on duty at courthouse.	psif
Employee was moving boxes, became disoriented from heat stroke	psif
On or about September 9, 2017, at approximately 2:30 p.m., an employee was hit by a vehicle (an SUV) as the employee crossed the east bound three lane street.	psif
Victim was found at the back end of a semi trailer with the doors open and 4 bundles of plastic recycled scrap materials nearby, presumed to have fallen out of the truck, striking victim in the head.	psif
The employee fell from the window/ box approximately 23.8 feet.	psif
injured while driving Brinks truck on the highway	psif
Employee was injured when a bucket lift came into contact with a power line.	psif
Employee went off the road and hit a tree.	psif
The employee was found unresponsive by the property owner when they noticed his truck was still at his storage.	psif
The victim probably disconnected his lanyard and got too close to the roof edge, became disoriented from roof steam, falling about 35 feet from flat roof.	psif
Smith found unresponsive in car while working security detail for local business.	psif
Captain Balliet injuredd during a training exercise while leading a crew doing physically demanding maneuvers.	psif
Shortly after working a barn fire, Blackmer was discovered injured at the fire station where he had been cleaning and stowing gear used earlier in the blaze.	psif
Patron had been thrown out of bar; when security guard emerged to ensure he was leaving, patron shot him.	psif
Employee was stabbed to injured by a patient while working at a home care facility for adults with developmental disabilities.	psif
As the employees were preparing to climb down to the ground from an elevated pipe rack, the stainless steel Foul Condensate tank exploded, striking the employees who were standing eight feet above, and at the eastern edge of the exploded tank.	psif
The driver of an ice cream truck lost control of the vehicle, ran off of the road and hit the victim	psif
Commercial vehicle hit the back of an intinuator truck which surged forward and hit several employees.	psif
As per employer, the employee was counting inspection tags on structural material then he stood up and collapsed on the ground.	psif
Boom snapped and hit employee	psif
Fall from approximately 3 levels.	psif
Earthen wall sheared off slamming employee into concrete retaining wall.	psif
The employee was backed over by another employee who was driving a Dodge pickup truck.	psif
Employee fell from man-lift striking the concrete floor below.	psif
While adjusting down the tree to make the next cut the employee fell.	psif
injured in gun battle between armored truck employees and robbers	psif
The employee fell due to heat related illness.	psif
Employee fell from the truck striking his head on the roadway.	psif
Hypertensive and atherosclerotic cardiovascular disease, natural causes	psif
Employee climbed a fixed ladder the ladder broke resulting in the employee fall.	psif
Overpressure caused plug to become ejected striking the employee in the head.	psif
Employee fell from approximately 18 feet to a concrete surface	psif
Employees reported that the sweeper the victim was on veered off the controlled area into the traffic area and was hit by a tractor trailer.	psif
Employee working in an aerial lift contacted primary line and was shockd.	psif
An employee fell through a skylight to the ground below.	psif
Medford, MA fire department reports that a worker was hit-by / hit by a wall that collapsed on him, mildly injuring him.	psif
"[""Worker fell 10' from ladder.""]"	psif
Worker was replacing a keystone while working from a ladder that was placed on the scaffold plank of a ladder jack scaffold.	psif
Flagger was hit by vehicle entering work zone.	psif
Gentilcore succumbed to an unknown illness while on duty at the fire station.	psif
Dump truck backed over an employee while backing up a driveway.	psif
An employee entered a trench 7-feet in depth, which then collapsed, pinning the victim between the fallen dirt and the trench wall.	psif
While working on a HVAC unit operating at 120 volts the employee received a mild electrical shock.	psif
Concrete bucket weighing 1,300 lbs. hit employee in the head.	psif
